,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2672,9407001610,7/15/2014,271900.0,3,1.75,1890,11875,1.0,0.0,0.0,3,7,1230,660.0,1979,0.0,98045,47.4472,-121.774,1580,10920
2673,8700120270,12/10/2014,278000.0,4,2.5,1850,6037,2.0,0.0,0.0,3,7,1850,0.0,1991,0.0,98030,47.358999999999995,-122.191,1860,6037
2675,3204800520,2/25/2015,399500.0,3,1.75,1410,7700,1.0,0.0,0.0,4,7,1410,0.0,1967,0.0,98056,47.5375,-122.176,1560,7700
2677,6791400800,4/13/2015,347500.0,3,1.0,1830,12036,1.0,0.0,0.0,3,7,1550,280.0,1977,0.0,98042,47.3126,-122.04299999999999,1810,12036
2679,1432400060,5/29/2014,230000.0,2,1.0,950,7560,1.0,0.0,0.0,3,6,950,0.0,1958,0.0,98058,47.4499,-122.176,1160,7560
2682,1775800710,1/26/2015,315500.0,3,1.0,1300,12600,1.0,0.0,0.0,4,7,1300,0.0,1969,0.0,98072,47.7422,-122.1,1480,13530
2683,7694600253,5/6/2014,312000.0,4,2.0,1300,7054,1.0,0.0,0.0,3,7,1300,0.0,1950,2013.0,98146,47.5071,-122.369,1560,7100
2684,8910500238,11/6/2014,343000.0,3,3.25,1210,1173,2.0,0.0,0.0,3,8,1000,210.0,2002,0.0,98133,47.7114,-122.35600000000001,1650,1493
2685,3076500830,10/29/2014,385195.0,1,1.0,710,6000,1.5,0.0,0.0,3,6,710,0.0,2015,0.0,98144,47.5756,-122.316,1440,4800
2686,1072030510,8/29/2014,415000.0,4,2.25,2240,12650,1.0,0.0,0.0,4,8,1730,510.0,1981,0.0,98059,47.4777,-122.14200000000001,2150,12650
2688,7227501369,6/10/2014,369990.0,4,2.5,1960,7133,2.0,0.0,0.0,3,7,1960,0.0,2002,0.0,98056,47.4941,-122.19,1960,6705
2689,3820350070,9/29/2014,349950.0,4,2.5,1820,3134,2.0,0.0,0.0,3,7,1820,0.0,1999,0.0,98019,47.7351,-121.985,1820,3751
2690,7616800350,4/12/2015,285750.0,3,2.25,1960,17126,1.0,0.0,0.0,3,8,1400,560.0,1966,0.0,98055,47.4436,-122.21,2060,11466
2695,3352400004,1/29/2015,184500.0,2,1.0,720,5880,1.0,0.0,0.0,3,6,720,0.0,1940,0.0,98178,47.5056,-122.27,1440,7200
2696,7942601200,10/1/2014,412000.0,2,1.0,1040,5120,1.0,0.0,0.0,3,7,1040,0.0,1901,0.0,98122,47.6048,-122.31200000000001,1250,4000
2697,985001266,12/15/2014,250000.0,3,1.5,2210,11111,1.5,0.0,0.0,3,7,2210,0.0,1934,0.0,98168,47.492,-122.309,1250,8422
2699,7231502505,3/12/2015,220000.0,2,1.0,780,6000,1.0,0.0,0.0,5,6,780,0.0,1923,0.0,98055,47.4759,-122.208,1080,6000
2701,7445000105,5/22/2014,373500.0,2,1.0,800,3330,1.0,0.0,0.0,3,7,800,0.0,1918,0.0,98107,47.6566,-122.35799999999999,1300,4320
2703,7340600827,5/16/2014,239950.0,5,1.0,1460,6032,2.0,0.0,0.0,4,6,1460,0.0,1941,0.0,98168,47.486999999999995,-122.28200000000001,1060,10300
2704,7436900045,9/25/2014,383000.0,3,1.0,1150,10196,1.0,0.0,0.0,4,7,1150,0.0,1957,0.0,98052,47.6788,-122.162,1410,8925
2709,7300000550,4/24/2015,305000.0,3,2.5,1714,3240,2.0,0.0,0.0,3,8,1714,0.0,2005,0.0,98055,47.4288,-122.19,1714,3240
2710,6817810310,6/12/2014,405000.0,3,1.0,1330,15678,1.0,0.0,0.0,3,7,900,430.0,1984,0.0,98074,47.6355,-122.037,1330,12696
2712,1423400260,4/2/2015,273000.0,3,1.75,2050,9045,2.0,0.0,0.0,4,6,2050,0.0,1959,0.0,98058,47.4572,-122.18,1200,9045
2713,3876810140,5/27/2014,326500.0,3,1.0,1810,12375,2.0,0.0,0.0,3,7,1810,0.0,1970,0.0,98072,47.7427,-122.17200000000001,1420,9357
2714,3276180140,4/24/2015,365000.0,3,1.75,1380,9134,1.0,0.0,0.0,5,7,880,500.0,1981,0.0,98056,47.5087,-122.193,1400,8190
2716,546000045,3/25/2015,422500.0,2,1.0,800,4046,1.0,0.0,0.0,3,7,800,0.0,1940,0.0,98117,47.6895,-122.382,1400,4046
2717,2595650060,3/24/2015,354450.0,4,2.75,2140,9920,2.0,0.0,0.0,3,8,2140,0.0,1993,0.0,98001,47.3529,-122.274,2130,9920
2718,1771110550,12/4/2014,320000.0,3,1.0,1330,9540,1.0,0.0,0.0,4,7,1330,0.0,1971,0.0,98077,47.758,-122.075,1250,10350
2719,5335700030,6/3/2014,223000.0,3,1.0,1030,9120,1.0,0.0,0.0,3,7,1030,0.0,1961,0.0,98032,47.3607,-122.291,1470,10220
2720,7203101580,7/24/2014,410000.0,3,2.5,1740,4948,2.0,0.0,0.0,3,7,1740,0.0,2008,0.0,98053,47.6966,-122.025,1290,3383
2721,272000125,8/29/2014,438000.0,3,1.0,1200,4000,1.5,0.0,0.0,4,6,1200,0.0,1923,0.0,98144,47.5881,-122.29899999999999,1390,4000
2722,2770601741,11/6/2014,390000.0,3,3.0,1490,2944,2.0,0.0,0.0,3,7,960,530.0,1993,0.0,98199,47.6506,-122.384,1590,1600
2723,4250200140,2/19/2015,298500.0,4,2.5,1890,5954,2.0,0.0,0.0,3,7,1890,0.0,2004,0.0,98092,47.3293,-122.194,2030,5880
2727,5680000260,5/12/2015,385000.0,3,1.0,810,4600,1.0,0.0,0.0,3,6,810,0.0,1918,0.0,98144,47.5712,-122.316,1520,4800
2729,795000885,10/1/2014,283000.0,3,1.0,1740,5247,1.0,0.0,0.0,3,7,1270,470.0,1947,0.0,98168,47.5049,-122.329,1070,5636
2731,4406000560,2/20/2015,278500.0,4,1.0,1540,8400,1.0,0.0,0.0,3,7,770,770.0,1971,0.0,98058,47.4278,-122.152,1520,9891
2734,4245400045,9/23/2014,234500.0,3,1.75,1310,18400,1.0,0.0,0.0,3,7,870,440.0,1954,0.0,98168,47.5035,-122.302,1840,10790
2735,9371700132,8/6/2014,374150.0,3,1.75,1390,9585,1.0,0.0,0.0,4,7,1390,0.0,1973,0.0,98133,47.751999999999995,-122.35,1240,8188
2736,7272001610,3/17/2015,397000.0,4,2.5,2201,9542,2.0,0.0,0.0,3,8,2201,0.0,2006,0.0,98198,47.4002,-122.31700000000001,1990,9542
2740,2822059350,9/10/2014,340000.0,5,2.75,2440,6858,2.0,0.0,0.0,3,8,2440,0.0,2003,0.0,98030,47.3655,-122.17399999999999,2300,6858
2741,2781260070,1/8/2015,388000.0,4,2.5,2560,5800,2.0,0.0,0.0,3,9,2560,0.0,2005,0.0,98038,47.3474,-122.025,3040,5800
2742,619000045,9/22/2014,404000.0,3,1.75,1410,15210,1.0,0.0,0.0,3,7,1410,0.0,1950,2014.0,98166,47.4181,-122.339,1970,16290
2744,2472920140,4/3/2015,405000.0,4,2.5,2620,9359,2.0,0.0,0.0,3,9,2620,0.0,1987,0.0,98058,47.438,-122.152,2580,7433
2746,7697870310,5/14/2014,266000.0,3,2.5,1780,7214,1.0,0.0,0.0,4,7,1400,380.0,1986,0.0,98030,47.3667,-122.182,1520,7228
2748,2408600160,2/28/2015,352000.0,4,2.5,1252,25002,1.0,0.0,0.0,3,8,992,260.0,1996,0.0,98001,47.3216,-122.291,1860,25002
2749,7888200240,3/19/2015,265000.0,4,1.5,1240,8158,1.0,0.0,0.0,4,7,1110,130.0,1961,0.0,98198,47.3716,-122.31,1520,8147
2751,5104530240,7/24/2014,346950.0,3,2.5,2040,4348,2.0,0.0,0.0,4,8,2040,0.0,2006,0.0,98038,47.3517,-121.999,2380,4348
2753,7852180260,1/29/2015,410000.0,3,2.5,2350,4456,2.0,0.0,0.0,3,7,2350,0.0,2004,0.0,98065,47.5314,-121.854,2350,4456
2754,1471610060,7/8/2014,370000.0,3,1.75,1570,16817,2.0,0.0,0.0,3,7,1570,0.0,1982,0.0,98045,47.4716,-121.756,1600,16817
2755,3520069033,6/23/2014,230000.0,3,1.0,1530,389126,1.5,0.0,0.0,4,7,1530,0.0,1919,0.0,98022,47.1776,-122.01100000000001,1768,42148
2756,9268200550,10/10/2014,400000.0,2,2.0,1520,5010,1.0,0.0,0.0,3,7,1520,0.0,1999,0.0,98117,47.6948,-122.36399999999999,1110,5040
2757,1788700295,3/11/2015,172000.0,3,1.0,1350,9680,1.0,0.0,0.0,4,7,820,530.0,1959,0.0,98023,47.3274,-122.346,1320,9225
2762,3205400140,6/30/2014,385000.0,3,1.75,1300,7030,1.0,0.0,0.0,3,7,1300,0.0,1968,0.0,98034,47.721000000000004,-122.179,1450,7650
2763,6662410070,4/14/2015,420000.0,4,2.25,2030,12000,2.0,0.0,0.0,3,7,2030,0.0,1977,0.0,98011,47.7699,-122.16799999999999,2190,9900
2767,3352401981,5/21/2014,199000.0,4,2.0,2030,8120,2.0,0.0,0.0,3,7,2030,0.0,1950,0.0,98178,47.4994,-122.26100000000001,1520,9440
2769,3450300270,4/3/2015,268000.0,5,1.75,1730,10368,1.0,0.0,0.0,5,7,1010,720.0,1963,0.0,98059,47.5008,-122.162,1730,7728
2772,8663260030,11/18/2014,416000.0,3,2.5,1800,5372,2.0,0.0,0.0,3,8,1800,0.0,1987,0.0,98034,47.7188,-122.177,1650,6014
2773,9315100030,5/15/2014,190000.0,3,1.0,1090,8520,1.0,0.0,0.0,3,7,1090,0.0,1967,0.0,98003,47.3364,-122.307,1190,8520
2774,2190601049,4/29/2015,212000.0,3,1.5,1010,10000,1.0,0.0,0.0,4,7,1010,0.0,1973,0.0,98003,47.2881,-122.294,2420,34637
2775,9264930400,10/29/2014,325900.0,3,2.5,2040,9765,2.0,0.0,0.0,3,8,2040,0.0,1985,0.0,98023,47.309,-122.34899999999999,2350,10150
2777,3830630140,9/24/2014,275000.0,3,2.5,1730,5799,2.0,0.0,0.0,4,7,1730,0.0,1987,0.0,98030,47.3499,-122.177,1710,6490
2780,859000160,12/3/2014,375000.0,4,2.0,1720,2410,1.0,0.0,0.0,3,7,970,750.0,1930,2006.0,98106,47.5252,-122.361,1160,1404
2781,123039633,9/9/2014,359950.0,3,1.75,1570,6975,1.0,0.0,0.0,3,7,1040,530.0,1979,0.0,98126,47.5137,-122.37,1280,7813
2782,3601200465,1/23/2015,340000.0,4,2.75,3527,7200,2.0,0.0,0.0,3,7,3527,0.0,2005,0.0,98198,47.3823,-122.3,2490,7200
2783,106000320,10/31/2014,401000.0,2,1.0,840,8100,1.0,0.0,0.0,4,7,840,0.0,1948,0.0,98177,47.7019,-122.366,1100,8220
2789,5347200060,9/9/2014,280000.0,2,1.0,1260,4800,1.0,0.0,0.0,3,6,1100,160.0,1947,0.0,98126,47.5196,-122.376,1260,2435
2791,8732160240,10/17/2014,223000.0,3,1.75,1360,10573,1.0,0.0,0.0,4,7,1360,0.0,1984,0.0,98023,47.2983,-122.374,1580,8280
2794,1454100267,4/17/2015,430000.0,2,1.0,1460,9207,1.0,0.0,0.0,3,7,1210,250.0,1947,0.0,98125,47.7195,-122.287,1500,6898
2796,818100030,12/4/2014,310000.0,4,2.5,1930,7014,2.0,0.0,0.0,3,8,1930,0.0,1994,0.0,98042,47.3921,-122.163,1990,7920
2797,393000045,12/26/2014,415000.0,5,1.75,3700,9140,1.0,0.0,0.0,3,8,1850,1850.0,1957,0.0,98178,47.5086,-122.258,2190,6720
2798,8091411040,7/1/2014,274900.0,4,2.5,1970,6600,2.0,0.0,0.0,3,7,1970,0.0,1987,0.0,98030,47.3491,-122.16799999999999,1970,7682
2800,3204500340,12/19/2014,179500.0,3,1.0,1180,32214,1.0,0.0,0.0,3,7,1180,0.0,1952,0.0,98092,47.3313,-122.198,2300,13714
2802,1796350570,5/21/2014,195000.0,3,1.75,1380,7350,1.0,0.0,0.0,3,7,990,390.0,1981,0.0,98042,47.369,-122.09299999999999,1660,8400
2803,2473450200,3/5/2015,385000.0,4,3.0,2740,10925,1.0,0.0,0.0,3,8,1670,1070.0,1980,0.0,98058,47.4538,-122.125,2330,9940
2804,1387300570,12/1/2014,401000.0,3,2.75,2020,9505,1.0,0.0,0.0,3,7,1260,760.0,1969,0.0,98011,47.7399,-122.197,2080,11901
2806,5415000240,2/24/2015,330000.0,4,1.75,1520,14417,1.0,0.0,0.0,4,7,1520,0.0,1968,0.0,98065,47.526,-121.809,1600,10716
2808,4131500140,2/12/2015,175000.0,5,1.75,1680,8400,1.0,0.0,0.0,4,7,1680,0.0,1979,0.0,98003,47.3035,-122.307,1800,8550
2811,7883600700,1/22/2015,157500.0,2,1.0,670,4500,1.0,0.0,0.0,3,5,670,0.0,1905,0.0,98108,47.5271,-122.32600000000001,1210,4500
2817,3668001080,9/11/2014,248000.0,3,2.5,2120,6840,1.0,0.0,0.0,3,7,1220,900.0,1984,0.0,98092,47.278,-122.145,1820,8200
2818,5540800100,5/11/2015,245000.0,3,1.0,910,6630,1.0,0.0,0.0,4,6,910,0.0,1912,0.0,98103,47.6947,-122.346,950,5100
2819,3679401110,5/30/2014,332000.0,2,1.0,1000,4776,1.0,0.0,0.0,4,6,1000,0.0,1942,0.0,98108,47.5619,-122.315,1500,4800
2821,9828200147,4/10/2015,425000.0,3,2.0,1180,1800,2.0,0.0,2.0,3,8,1180,0.0,1994,0.0,98122,47.6168,-122.301,1500,1948
2824,8100000090,11/11/2014,256000.0,3,2.5,1480,7200,2.0,0.0,0.0,5,7,1480,0.0,1995,0.0,98010,47.3126,-122.023,1350,7200
2829,8731951130,6/9/2014,250250.0,3,2.25,2210,8000,2.0,0.0,0.0,4,8,2210,0.0,1969,0.0,98023,47.3085,-122.381,1990,8000
2830,7227801955,9/19/2014,162000.0,4,2.0,1440,7641,1.0,0.0,0.0,4,5,1440,0.0,1943,0.0,98056,47.508,-122.18299999999999,1440,7750
2837,5153200356,5/12/2015,280000.0,4,1.75,2250,16000,1.0,0.0,0.0,3,8,1450,800.0,1957,0.0,98023,47.3303,-122.351,1930,16000
2840,626059317,11/20/2014,375000.0,3,1.75,1430,10574,2.0,0.0,0.0,3,7,1430,0.0,1981,0.0,98011,47.7668,-122.21799999999999,1900,10450
2842,8651443480,1/28/2015,282000.0,3,1.0,1670,5200,1.0,0.0,0.0,5,7,1030,640.0,1977,0.0,98042,47.3659,-122.09200000000001,1620,6696
2846,7236500025,8/29/2014,306000.0,3,1.75,1560,7500,1.0,0.0,0.0,4,8,1560,0.0,1966,0.0,98056,47.489,-122.18,1600,7904
2847,2473411080,6/9/2014,341000.0,4,1.75,1920,7665,1.0,0.0,0.0,4,8,1500,420.0,1975,0.0,98058,47.4476,-122.12799999999999,2100,7344
2848,1773101335,11/3/2014,399950.0,3,2.5,1400,4400,1.0,0.0,0.0,3,7,1400,0.0,1930,2014.0,98106,47.553000000000004,-122.365,1060,4400
2851,5511600245,3/24/2015,350000.0,2,1.0,1350,3880,1.0,0.0,0.0,3,6,950,400.0,1927,0.0,98103,47.6842,-122.344,1670,3920
2855,7852040110,9/8/2014,423700.0,3,2.5,2070,3986,2.0,0.0,0.0,3,8,2070,0.0,1999,0.0,98065,47.5348,-121.87700000000001,2090,3986
2857,3222079162,8/13/2014,322000.0,3,2.0,1760,43575,1.0,0.0,0.0,3,7,1160,600.0,1988,0.0,98010,47.3565,-121.94,1760,46038
2864,3275730110,9/8/2014,425000.0,3,2.25,1630,10500,1.0,0.0,0.0,3,7,1100,530.0,1974,0.0,98034,47.7176,-122.236,1640,9794
2869,1820069019,5/29/2014,302000.0,2,1.0,900,423838,1.0,0.0,2.0,5,6,900,0.0,1925,0.0,98022,47.228,-122.088,1810,94960
2870,9406450090,4/8/2015,293000.0,4,2.25,2360,6260,2.0,0.0,0.0,3,7,2360,0.0,1998,0.0,98038,47.3882,-122.053,2144,6773
2871,2619950490,7/12/2014,335000.0,3,2.25,1530,4580,2.0,0.0,0.0,3,7,1530,0.0,2011,0.0,98019,47.7342,-121.96799999999999,2110,4094
2875,2781270090,2/25/2015,195000.0,2,2.0,1180,2553,2.0,0.0,0.0,3,6,1180,0.0,2005,0.0,98038,47.3501,-122.02,1310,2687
2876,1665400165,5/7/2014,249000.0,3,1.0,1110,8423,1.0,0.0,0.0,3,7,1110,0.0,1952,0.0,98166,47.4718,-122.34200000000001,1140,9083
2877,1326069191,2/2/2015,334000.0,3,2.25,1840,9781,2.0,0.0,0.0,3,7,1840,0.0,1989,0.0,98019,47.7347,-121.976,1490,10101
2883,6706600090,5/8/2014,402000.0,3,2.5,1960,8000,1.0,0.0,0.0,4,7,1290,670.0,1977,0.0,98034,47.7249,-122.178,1960,8000
2886,5029450850,12/4/2014,205000.0,3,1.75,1420,6980,1.0,0.0,0.0,5,7,820,600.0,1980,0.0,98023,47.2873,-122.367,1470,7319
2888,3750605349,3/4/2015,210500.0,3,1.0,1220,9600,1.0,0.0,0.0,5,7,1220,0.0,1958,0.0,98001,47.2622,-122.28200000000001,1310,9600
2889,9285800735,8/12/2014,406650.0,2,1.0,1070,6100,1.0,0.0,0.0,3,6,1070,0.0,1940,0.0,98126,47.5698,-122.37700000000001,1770,5695
2890,7574000100,4/8/2015,350000.0,3,1.75,1580,19998,1.0,0.0,0.0,4,7,1580,0.0,1968,0.0,98010,47.3299,-122.046,1860,19998
2891,9212900100,4/23/2015,425000.0,4,1.75,1820,6000,1.0,0.0,0.0,3,7,930,890.0,1942,0.0,98115,47.6872,-122.296,1590,6000
2893,423059184,12/1/2014,180000.0,3,1.0,1960,9583,2.0,0.0,0.0,2,5,1960,0.0,1908,0.0,98056,47.505,-122.171,1850,8324
2895,6300000378,3/3/2015,435000.0,4,2.0,2030,4033,2.0,0.0,0.0,4,7,1630,400.0,1925,0.0,98133,47.7056,-122.34200000000001,1350,1340
2896,2570300090,11/26/2014,355000.0,3,1.5,1240,15867,1.0,0.0,0.0,3,7,1240,0.0,1962,0.0,98034,47.7167,-122.20200000000001,1570,9600
2899,1023059223,7/25/2014,311000.0,3,1.0,1640,12060,1.0,0.0,0.0,4,7,1640,0.0,1960,0.0,98059,47.4941,-122.15100000000001,1680,9147
2900,9320700090,9/11/2014,305000.0,4,2.25,2130,9600,1.0,0.0,0.0,4,7,2130,0.0,1966,0.0,98031,47.4119,-122.211,1710,9600
2903,2202500110,8/5/2014,430000.0,3,1.5,1690,9708,1.5,0.0,0.0,5,7,1690,0.0,1954,0.0,98006,47.5732,-122.13600000000001,1570,9858
2909,4302201130,5/8/2014,205000.0,2,1.0,720,5040,1.0,0.0,0.0,3,6,720,0.0,1955,0.0,98106,47.5267,-122.36,1357,5120
2910,1310800090,10/7/2014,240000.0,3,1.0,1470,7350,1.0,0.0,0.0,3,7,1470,0.0,1969,0.0,98032,47.3616,-122.286,1720,8050
2912,9324800110,7/28/2014,420000.0,3,1.75,1720,8102,1.0,0.0,0.0,5,6,860,860.0,1940,0.0,98125,47.7336,-122.29,1440,8106
2915,49500090,12/5/2014,372000.0,4,1.5,1780,7914,1.5,0.0,0.0,4,7,1780,0.0,1962,0.0,98059,47.5142,-122.163,1350,8069
2916,3812400657,12/4/2014,160000.0,3,1.0,1200,8360,1.0,0.0,0.0,2,6,1200,0.0,1948,0.0,98118,47.5414,-122.281,1570,6823
2921,3834000805,7/10/2014,350000.0,4,1.0,1170,8147,1.5,0.0,0.0,3,6,1170,0.0,1959,0.0,98125,47.7281,-122.289,1260,8147
2922,2274000026,11/1/2014,353000.0,3,2.5,1250,864,3.0,0.0,0.0,3,8,1250,0.0,2004,0.0,98115,47.6978,-122.318,1330,2298
2924,9558200025,7/30/2014,265000.0,3,2.0,1380,8536,2.0,0.0,0.0,4,7,1380,0.0,1955,0.0,98148,47.4374,-122.335,1260,8750
2925,8649401270,4/30/2015,167000.0,1,1.0,780,10235,1.5,0.0,0.0,3,6,780,0.0,1989,0.0,98014,47.713,-121.315,930,10165
2928,3702900165,11/4/2014,295000.0,1,1.0,520,5600,1.0,0.0,0.0,3,6,520,0.0,1918,0.0,98116,47.5579,-122.395,1030,5265
2930,8651410090,5/8/2015,209000.0,2,1.0,840,5265,1.0,0.0,0.0,5,6,840,0.0,1969,0.0,98042,47.3644,-122.08200000000001,920,5100
2931,3750603732,1/28/2015,276000.0,3,1.75,2240,9200,1.0,0.0,0.0,4,7,1440,800.0,1968,0.0,98001,47.2635,-122.28399999999999,1740,9600
2932,1023059429,1/22/2015,380000.0,4,2.5,2100,5857,2.0,0.0,0.0,3,8,2100,0.0,2002,0.0,98059,47.4956,-122.163,2090,7779
2933,2412100025,6/6/2014,315000.0,3,1.5,1750,12500,1.0,0.0,0.0,3,7,1150,600.0,1954,0.0,98024,47.5666,-121.902,1680,13000
2935,2021069059,6/26/2014,254600.0,3,2.0,1470,20000,1.0,0.0,0.0,4,7,1470,0.0,1968,0.0,98002,47.2973,-122.08,1390,30056
2936,7227501645,6/3/2014,230000.0,3,2.0,1440,5600,1.0,0.0,0.0,4,6,720,720.0,1942,0.0,98056,47.4947,-122.185,1120,5700
2937,4310702787,7/17/2014,335000.0,3,3.0,1430,1249,3.0,0.0,0.0,3,8,1430,0.0,2003,0.0,98103,47.6971,-122.34,1020,1112
2940,3512100110,9/2/2014,275436.0,4,2.75,2170,9658,1.5,0.0,0.0,3,7,2170,0.0,1966,0.0,98030,47.3741,-122.189,1490,9731
2941,8732750100,5/25/2014,325000.0,4,3.5,2630,3435,1.5,0.0,3.0,3,7,1640,990.0,1984,0.0,98188,47.4355,-122.272,1920,2435
2945,9558800025,4/29/2015,225000.0,3,1.0,940,9272,1.0,0.0,0.0,3,7,940,0.0,1954,0.0,98148,47.4353,-122.335,1270,9375
2946,2788400315,9/22/2014,265000.0,3,1.0,1400,9460,1.0,0.0,0.0,3,7,1060,340.0,1961,0.0,98168,47.5119,-122.321,1570,7700
2947,7128300855,10/14/2014,313000.0,4,1.75,1630,3000,1.0,0.0,0.0,3,7,930,700.0,1978,0.0,98144,47.5961,-122.305,1630,3000
2948,7655900038,4/14/2015,296000.0,2,1.0,1370,8400,1.0,0.0,0.0,3,7,1370,0.0,1948,0.0,98133,47.7344,-122.336,1330,8396
2950,3339900096,12/10/2014,250750.0,5,1.75,2140,12058,1.0,0.0,0.0,4,8,2140,0.0,1951,0.0,98002,47.3167,-122.214,1640,10125
2951,5214500690,9/4/2014,438000.0,4,2.5,1970,8545,2.0,0.0,0.0,3,8,1970,0.0,2004,0.0,98059,47.4893,-122.13799999999999,2590,7200
2953,6450302900,10/6/2014,329500.0,3,1.0,1080,5250,1.0,0.0,0.0,4,7,1080,0.0,1947,0.0,98133,47.7309,-122.336,1100,5250
2955,2770601595,3/20/2015,415000.0,2,1.0,1470,6000,1.0,0.0,0.0,3,6,900,570.0,1944,0.0,98199,47.6527,-122.38600000000001,1670,6000
2957,1324079085,5/4/2015,378000.0,3,1.5,1050,57499,1.0,0.0,0.0,3,7,1050,0.0,1975,0.0,98024,47.5602,-121.86,1460,42688
2960,5490700100,12/8/2014,310000.0,3,1.0,1210,7649,1.0,0.0,0.0,4,7,1210,0.0,1956,0.0,98155,47.7693,-122.32,1210,6760
2965,2188200785,9/12/2014,196000.0,3,1.0,880,19600,1.0,0.0,0.0,4,7,880,0.0,1978,0.0,98023,47.2707,-122.34,880,10500
2966,1446801030,8/22/2014,220000.0,4,1.75,1660,11664,1.0,0.0,0.0,3,6,1010,650.0,1952,0.0,98168,47.4943,-122.331,1670,9975
2969,7283900153,4/7/2015,400000.0,3,1.0,1060,12000,1.0,0.0,0.0,3,7,1060,0.0,1952,0.0,98133,47.7703,-122.35,1550,10500
2970,1036100100,7/2/2014,435000.0,3,2.5,1900,7984,2.0,0.0,0.0,3,8,1900,0.0,1993,0.0,98011,47.7433,-122.194,2650,9352
2971,3278602670,9/30/2014,219500.0,1,1.0,820,1060,1.0,0.0,0.0,3,8,760,60.0,2007,0.0,98126,47.5473,-122.37100000000001,1770,1924
2973,7276100165,9/16/2014,427000.0,3,2.5,2050,3218,3.0,0.0,0.0,3,7,2050,0.0,2008,0.0,98133,47.7612,-122.344,2050,7200
2974,9136103130,12/1/2014,430000.0,2,1.5,1090,4013,1.5,0.0,0.0,3,7,1090,0.0,1900,0.0,98103,47.6652,-122.338,1390,4013
2977,2744000100,6/25/2014,299950.0,3,2.5,1870,7942,2.0,0.0,0.0,3,7,1870,0.0,1990,0.0,98001,47.342,-122.279,1870,7392
2978,3744600028,11/21/2014,390000.0,4,1.75,2690,46609,1.5,0.0,0.0,3,7,2690,0.0,1940,0.0,98146,47.4951,-122.352,1920,7302
2979,3679400025,8/12/2014,385000.0,3,1.75,2160,5863,1.5,0.0,0.0,4,7,1260,900.0,1928,0.0,98144,47.5729,-122.315,1590,3000
2985,121059147,11/4/2014,392000.0,4,2.5,2300,41167,2.0,0.0,0.0,3,7,2300,0.0,1988,0.0,98042,47.3412,-122.10799999999999,2300,21765
2987,123039313,4/10/2015,425000.0,4,2.5,1920,9000,2.0,0.0,0.0,2,7,1920,0.0,1989,0.0,98126,47.5153,-122.37,1530,10474
2989,8835220090,8/7/2014,313500.0,3,2.25,1440,3488,2.0,0.0,0.0,4,7,1440,0.0,1983,0.0,98034,47.7257,-122.162,1390,3488
2990,6381501636,8/20/2014,320000.0,3,1.0,1780,6840,2.0,0.0,0.0,4,6,1780,0.0,1947,0.0,98125,47.727,-122.3,1410,7200
2994,1463400047,8/22/2014,335000.0,4,2.0,1910,10200,1.0,0.0,0.0,4,7,1910,0.0,1963,0.0,98059,47.4804,-122.133,1820,15600
2996,7147600245,6/27/2014,259500.0,3,1.75,1650,12349,1.0,0.0,0.0,3,7,1650,0.0,1957,0.0,98188,47.442,-122.28200000000001,1470,10763
2998,8732040090,5/6/2015,307450.0,4,2.75,2690,8874,1.0,0.0,0.0,3,8,1370,1320.0,1980,0.0,98023,47.3078,-122.383,1990,7875
3001,1665400025,10/28/2014,259000.0,3,1.75,1590,7148,1.0,0.0,0.0,3,7,1590,0.0,1952,0.0,98166,47.4713,-122.344,1150,7280
3003,2123700015,5/12/2015,228800.0,4,2.5,1470,1612,2.0,0.0,0.0,3,7,980,490.0,2003,0.0,98118,47.5275,-122.271,1460,5027
3006,9297800165,12/11/2014,430000.0,4,2.25,2020,4840,1.5,0.0,0.0,5,8,1200,820.0,1925,0.0,98126,47.5576,-122.376,1410,4840
3008,2212901130,11/3/2014,210000.0,3,1.0,1230,12201,1.0,0.0,0.0,3,7,1230,0.0,1969,0.0,98042,47.3285,-122.134,1230,10780
3011,3423049209,3/18/2015,200450.0,3,1.0,970,9130,1.0,0.0,0.0,3,6,970,0.0,1957,0.0,98188,47.4369,-122.272,1000,8886
3012,16000015,4/17/2015,219950.0,3,1.5,1070,6601,1.0,0.0,0.0,3,6,1070,0.0,1985,0.0,98002,47.3115,-122.209,1030,6614
3017,7454000110,1/27/2015,202000.0,2,1.0,670,7844,1.0,0.0,0.0,3,6,670,0.0,1942,0.0,98126,47.5165,-122.37200000000001,740,7218
3020,3751604169,2/24/2015,279000.0,2,2.75,1770,10534,1.0,0.0,0.0,3,8,1210,560.0,2003,0.0,98001,47.2773,-122.27600000000001,1600,17400
3021,6431500283,11/17/2014,409500.0,3,1.0,1340,4120,1.0,0.0,0.0,4,7,1040,300.0,1921,0.0,98103,47.6916,-122.352,1270,4635
3023,7387500195,2/27/2015,367000.0,4,1.0,1820,5500,1.5,0.0,0.0,3,6,1820,0.0,1947,0.0,98106,47.5185,-122.363,1140,5500
3025,9320600090,1/27/2015,273500.0,3,1.5,1560,8314,1.0,0.0,0.0,3,7,1560,0.0,1962,0.0,98031,47.4117,-122.209,1820,8925
